NZ CREDIT CARD,£	0,US$	0,,Tax Return - R,"£	1,670.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAY REVOLUT,£	0,£	0,,Total,"£	3,968.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OLIVIA REVOLUT,£	0,,,Overspend,"£	1,811.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO GENERAL,"£	1,500",£	0,,Laptop,"£	1,899.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO SPENDING,£	0,,,Remaining,£	258.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO BILLS,£	52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO RENT,£	250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO NZ HOUSE,£	0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEEK 2,Tuesday,April 7,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	321.40,£	(14.69),,£	130.91,£	(5.94),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,057.18",,,,US$	0.00,£	0.00,,"£	4,223.89","US$	9,386.42",,£	0.00,"US$	9,386.42","£	4,223.89","£	9,851.57","US$	21,892.38"
WEEK 2,Wednesday,April 8,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,"US$	(1,858.00)",,,,,£	257.12,£	(64.28),,£	124.96,£	(5.94),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,057.18",,,,US$	0.00,£	0.00,,"£	4,223.89","US$	9,386.42",,£	0.00,"US$	9,386.42","£	4,223.89","£	8,945.25","US$	19,878.33"
WEEK 2,Thursday,April 9,£	450.00,,,,,,,£	115.55,,,,£	(115.55),"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	192.84,£	(64.28),,£	119.02,£	(5.94),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,172.73",,,£	115.55,US$	0.00,£	0.00,,"£	4,108.34","US$	9,129.64",,£	(115.55),"US$	9,129.64","£	4,108.34","£	8,875.02","US$	19,722.27"
WEEK 2,Friday,April 10,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	128.56,£	(64.28),,£	113.07,£	(5.94),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,172.73",,,,US$	0.00,£	0.00,,"£	4,108.34","US$	9,129.64",,£	0.00,"US$	9,129.64","£	4,108.34","£	8,804.80","US$	19,566.22"
WEEK 2,Saturday,April 11,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	64.28,£	(64.28),,£	107.13,£	(5.94),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,172.73",,,,US$	0.00,£	0.00,,"£	4,108.34","US$	9,129.64",,£	0.00,"US$	9,129.64","£	4,108.34","£	8,734.57","US$	19,410.16"
WEEK 2,Sunday,April 12,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	0.00,£	(64.28),,£	101.18,£	(5.94),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,172.73",,,,US$	0.00,£	0.00,,"£	3,809.34","US$	8,465.20",£	(299.00),£	0.00,"US$	8,465.20","£	3,809.34","£	8,365.35","US$	18,589.66"
WEEK 1,Monday,April 13,£	(0.00),,,,£	(450.00),,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	385.72,£	(64.28),£	450.00,£	95.24,£	(5.94),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,172.73",,,,US$	0.00,£	0.00,,"£	3,809.34","US$	8,465.20",,£	0.00,"US$	8,465.20","£	3,809.34","£	8,295.12","US$	18,433.61"
WEEK 1,Tuesday,April 14,£	(0.00),,,,,,,£	(156.00),,,,£	156.00,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	321.44,£	(64.28),,£	89.29,£	(5.94),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,£	(156.00),US$	0.00,£	0.00,,"£	3,965.34","US$	8,811.87",,£	156.00,"US$	8,811.87","£	3,965.34","£	8,224.90","US$	18,277.55"
WEEK 1,Wednesday,April 15,"£	1,100.00","£	3,723.24",,,,,,"£	(2,223.24)",,,,£	(400.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	257.16,£	(64.28),,£	83.35,£	(5.94),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",£	(200.00),£	(200.00),£	400.00,US$	0.00,£	0.00,,"£	6,188.58","US$	13,752.40",,"£	2,223.24","US$	13,752.40","£	6,188.58","£	11,477.91","US$	25,506.48"
WEEK 1,Thursday,April 16,"£	1,100.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	192.88,£	(64.28),,£	77.40,£	(5.94),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	6,188.58","US$	13,752.40",,£	0.00,"US$	13,752.40","£	6,188.58","£	11,407.69","US$	25,350.42"
WEEK 1,Friday,April 17,"£	1,100.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	128.60,£	(64.28),,£	71.46,£	(5.94),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	6,188.58","US$	13,752.40",,£	0.00,"US$	13,752.40","£	6,188.58","£	11,337.47","US$	25,194.37"
WEEK 1,Saturday,April 18,"£	1,100.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	64.32,£	(64.28),,£	65.51,£	(5.94),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	6,188.58","US$	13,752.40",,£	0.00,"US$	13,752.40","£	6,188.58","£	11,267.24","US$	25,038.31"
WEEK 1,Sunday,April 19,"£	1,100.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	0.04,£	(64.28),,£	59.57,£	(5.94),,£	200.00,,,£	(50.00),,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	4,509.69","US$	10,021.53","£	(1,678.89)",£	0.00,"US$	10,021.53","£	4,509.69","£	9,468.13","US$	21,040.28"
WEEK 2,Monday,April 20,£	650.00,,,,£	(450.00),,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	385.76,£	(64.28),£	450.00,£	53.62,£	(5.94),,£	200.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	4,509.69","US$	10,021.53",,£	0.00,"US$	10,021.53","£	4,509.69","£	9,397.90","US$	20,884.23"
WEEK 2,Tuesday,April 21,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	321.48,£	(64.28),,£	47.68,£	(5.94),,£	200.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	4,509.69","US$	10,021.53",,£	0.00,"US$	10,021.53","£	4,509.69","£	9,327.68","US$	20,728.17"
WEEK 2,Wednesday,April 22,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,"US$	(1,858.00)",,,,,£	257.20,£	(64.28),,£	41.74,£	(5.94),,£	200.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	4,509.69","US$	10,021.53",,£	0.00,"US$	10,021.53","£	4,509.69","£	8,421.35","US$	18,714.12"
WEEK 2,Thursday,April 23,£	450.00,,,,£	(200.00),,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	392.92,£	(64.28),£	200.00,£	35.79,£	(5.94),,£	200.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	4,509.69","US$	10,021.53",,£	0.00,"US$	10,021.53","£	4,509.69","£	8,351.13","US$	18,558.06"
WEEK 2,Friday,April 24,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	128.64,£	(264.28),,£	29.85,£	(5.94),,£	200.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	4,368.42","US$	9,707.60",£	(141.27),£	0.00,"US$	9,707.60","£	4,368.42","£	7,939.63","US$	17,643.63"
WEEK 2,Saturday,April 25,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	64.36,£	(64.28),,£	23.90,£	(5.94),,£	200.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	4,368.42","US$	9,707.60",,£	0.00,"US$	9,707.60","£	4,368.42","£	7,869.41","US$	17,487.57"
WEEK 2,Sunday,April 26,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	0.08,£	(64.28),,£	17.96,£	(5.94),,£	200.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	4,744.42","US$	10,543.16",£	376.00,£	0.00,"US$	10,543.16","£	4,744.42","£	8,175.18","US$	18,167.07"
WEEK 1,Monday,April 27,£	(0.00),,,,£	(450.00),,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	385.80,£	(64.28),£	450.00,£	12.01,£	(5.94),,£	200.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	4,744.42","US$	10,543.16",,£	0.00,"US$	10,543.16","£	4,744.42","£	8,104.96","US$	18,011.02"
WEEK 1,Tuesday,April 28,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	321.52,£	(64.28),,£	6.07,£	(5.94),,£	200.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	4,744.42","US$	10,543.16",,£	0.00,"US$	10,543.16","£	4,744.42","£	8,034.73","US$	17,854.96"
WEEK 1,Wednesday,April 29,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	257.24,£	(64.28),,£	0.12,£	(5.94),,£	0.00,,,£	(200.00),,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	4,744.42","US$	10,543.16",,£	0.00,"US$	10,543.16","£	4,744.42","£	7,764.51","US$	17,254.47"
WEEK 1,Thursday,April 30,£	900.00,"£	3,912.13",,£	(837.77),,£	(178.34),"£	(2,050.00)",£	453.98,,,,£	(400.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,861.71",£	837.77,,,,,"US$	1,861.71",£	192.96,£	(64.28),,£	172.52,£	(5.94),£	178.34,"£	2,050.00",,,,"£	2,050.00","£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",£	(200.00),£	(200.00),£	400.00,US$	0.00,£	0.00,,"£	4,290.44","US$	9,534.31",,£	(453.98),"US$	9,534.31","£	4,290.44","£	11,206.41","US$	24,903.14"
WEEK 1,Friday,May 1,£	900.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	4,388.03","£	1,974.61",,,,"US$	2,526.32",,£	128.68,£	(64.28),,£	166.77,£	(5.75),,£	250.00,,"£	(1,800.00)",,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	4,290.44","US$	9,534.31",,£	0.00,"US$	9,534.31","£	4,290.44","£	10,473.23","US$	23,273.84"
WEEK 1,Saturday,May 2,£	900.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,US$	(672.03),,,,£	64.40,£	(64.28),,£	161.01,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,016.73",,,,US$	0.00,£	0.00,,"£	4,290.44","US$	9,534.31",,£	0.00,"US$	9,534.31","£	4,290.44","£	10,100.78","US$	22,446.18"
WEEK 1,Sunday,May 3,"£	1,337.67",,,,,,,"£	1,098.74",,,,£	(661.07),"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	0.12,£	(64.28),,£	155.26,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,677.80",,,£	661.07,US$	0.00,£	0.00,,"£	3,191.70","US$	7,092.67",,"£	(1,098.74)","US$	7,092.67","£	3,191.70","£	10,030.75","US$	22,290.55"
WEEK 2,Monday,May 4,£	450.00,,,,£	(450.00),,,,,,,£	(437.67),"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	385.84,£	(64.28),£	450.00,£	149.51,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	2,099.11",,£	(16.36),£	437.67,US$	0.00,£	0.00,,"£	3,120.43","US$	6,934.29",£	(71.27),£	0.00,"US$	6,934.29","£	3,120.43","£	9,873.08","US$	21,940.19"
WEEK 2,Tuesday,May 5,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	321.56,£	(64.28),,£	143.75,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	2,099.11",,,,US$	0.00,£	0.00,,"£	3,120.43","US$	6,934.29",,£	0.00,"US$	6,934.29","£	3,120.43","£	9,803.05","US$	21,784.56"
WEEK 2,Wednesday,May 6,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,"US$	(1,858.00)",,,,,£	257.28,£	(64.28),,£	138.00,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	2,099.11",,,,US$	0.00,£	0.00,,"£	3,120.43","US$	6,934.29",,£	0.00,"US$	6,934.29","£	3,120.43","£	8,896.92","US$	19,770.93"
WEEK 2,Thursday,May 7,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	193.00,£	(64.28),,£	132.25,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	2,099.11",,,,US$	0.00,£	0.00,,"£	3,120.43","US$	6,934.29",,£	0.00,"US$	6,934.29","£	3,120.43","£	8,826.88","US$	19,615.30"
WEEK 2,Friday,May 8,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	128.72,£	(64.28),,£	126.50,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	2,099.11",,,,US$	0.00,£	0.00,,"£	3,120.43","US$	6,934.29",,£	0.00,"US$	6,934.29","£	3,120.43","£	8,756.85","US$	19,459.67"
WEEK 2,Saturday,May 9,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	64.44,£	(64.28),,£	120.74,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	2,099.11",,,,US$	0.00,£	0.00,,"£	2,773.43","US$	6,163.18",£	(347.00),£	0.00,"US$	6,163.18","£	2,773.43","£	8,339.82","US$	18,532.93"
WEEK 2,Sunday,May 10,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	0.16,£	(64.28),,£	114.99,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	2,099.11",,,,US$	0.00,£	0.00,,"£	2,773.43","US$	6,163.18",,£	0.00,"US$	6,163.18","£	2,773.43","£	8,269.79","US$	18,377.30"
WEEK 1,Monday,May 11,£	(0.00),,,,£	(450.00),,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	385.88,£	(64.28),£	450.00,£	109.24,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	2,099.11",,,,US$	0.00,£	0.00,,"£	2,773.43","US$	6,163.18",,£	0.00,"US$	6,163.18","£	2,773.43","£	8,199.75","US$	18,221.67"
WEEK 1,Tuesday,May 12,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	321.60,£	(64.28),,£	103.48,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	2,099.11",,,,US$	0.00,£	0.00,,"£	2,773.43","US$	6,163.18",,£	0.00,"US$	6,163.18","£	2,773.43","£	8,129.72","US$	18,066.05"
WEEK 1,Wednesday,May 13,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	257.32,£	(64.28),,£	97.73,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	2,099.11",,,,US$	0.00,£	0.00,,"£	2,773.43","US$	6,163.18",,£	0.00,"US$	6,163.18","£	2,773.43","£	8,059.69","US$	17,910.42"
WEEK 1,Thursday,May 14,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	193.04,£	(64.28),,£	91.98,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	2,099.11",,,,US$	0.00,£	0.00,,"£	2,773.43","US$	6,163.18",,£	0.00,"US$	6,163.18","£	2,773.43","£	7,989.65","US$	17,754.79"
WEEK 1,Friday,May 15,"£	1,500.00","£	3,722.83",,,,,,"£	(2,222.83)",,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	128.76,£	(64.28),,£	86.22,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	2,099.11",,,,US$	0.00,£	0.00,,"£	4,996.26","US$	11,102.80",,"£	2,222.83","US$	11,102.80","£	4,996.26","£	11,642.45","US$	25,872.11"
WEEK 1,Saturday,May 16,"£	1,500.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	64.48,£	(64.28),,£	80.47,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	2,099.11",,,,US$	0.00,£	0.00,,"£	4,996.26","US$	11,102.80",,£	0.00,"US$	11,102.80","£	4,996.26","£	11,572.42","US$	25,716.49"
WEEK 1,Sunday,May 17,"£	1,500.00",,,,,,,£	(161.00),,,,£	161.00,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	0.20,£	(64.28),,£	74.72,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,£	(161.00),US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	161.00,"US$	11,460.58","£	5,157.26","£	11,502.39","US$	25,560.86"
WEEK 2,Monday,May 18,£	850.00,,,,£	(450.00),,,,,,,£	(200.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	385.92,£	(64.28),£	450.00,£	68.97,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",£	(100.00),£	(100.00),£	200.00,US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	0.00,"US$	11,460.58","£	5,157.26","£	11,232.35","US$	24,960.78"
WEEK 2,Tuesday,May 19,£	850.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	321.64,£	(64.28),,£	63.21,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	0.00,"US$	11,460.58","£	5,157.26","£	11,162.32","US$	24,805.16"
WEEK 2,Wednesday,May 20,£	850.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,"US$	(1,858.00)",,,,,£	257.36,£	(64.28),,£	57.46,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	0.00,"US$	11,460.58","£	5,157.26","£	10,256.19","US$	22,791.53"
WEEK 2,Thursday,May 21,£	650.00,,,,£	(200.00),,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	393.08,£	(64.28),£	200.00,£	51.71,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	0.00,"US$	11,460.58","£	5,157.26","£	10,186.15","US$	22,635.90"
WEEK 2,Friday,May 22,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	128.80,£	(264.28),,£	45.95,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	0.00,"US$	11,460.58","£	5,157.26","£	9,916.12","US$	22,035.83"
WEEK 2,Saturday,May 23,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	64.52,£	(64.28),,£	40.20,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	0.00,"US$	11,460.58","£	5,157.26","£	9,846.09","US$	21,880.20"
WEEK 2,Sunday,May 24,£	650.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	0.24,£	(64.28),,£	34.45,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	0.00,"US$	11,460.58","£	5,157.26","£	9,776.06","US$	21,724.57"
WEEK 1,Monday,May 25,£	(0.00),,,,£	(450.00),,,,,,,£	(200.00),"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	385.96,£	(64.28),£	450.00,£	28.70,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",£	(100.00),£	(100.00),£	200.00,US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	0.00,"US$	11,460.58","£	5,157.26","£	9,506.02","US$	21,124.49"
WEEK 1,Tuesday,May 26,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	321.68,£	(64.28),,£	22.94,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	0.00,"US$	11,460.58","£	5,157.26","£	9,435.99","US$	20,968.87"
WEEK 1,Wednesday,May 27,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	257.40,£	(64.28),,£	17.19,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	0.00,"US$	11,460.58","£	5,157.26","£	9,365.96","US$	20,813.24"
WEEK 1,Thursday,May 28,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	193.12,£	(64.28),,£	11.44,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	0.00,"US$	11,460.58","£	5,157.26","£	9,295.92","US$	20,657.61"
WEEK 1,Friday,May 29,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	128.84,£	(64.28),,£	5.68,£	(5.75),,£	250.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	0.00,"US$	11,460.58","£	5,157.26","£	9,225.89","US$	20,501.98"
WEEK 1,Saturday,May 30,£	(0.00),,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	64.56,£	(64.28),,£	(0.07),£	(5.75),,£	0.00,,,£	(250.00),,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	5,157.26","US$	11,460.58",,£	0.00,"US$	11,460.58","£	5,157.26","£	8,905.86","US$	19,790.80"
WEEK 1,Sunday,May 31,"£	1,300.00","£	3,912.13",,"£	(1,334.30)",,£	(178.34),"£	(2,050.00)",£	950.51,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	2,965.10","£	1,334.30",,,,,"US$	2,965.10",£	0.28,£	(64.28),,£	172.52,£	(5.75),£	178.34,"£	2,050.00",,,,"£	2,050.00","£	1,746.00",,US$	0.00,£	0.00,,,"£	1,938.11",,,,US$	0.00,£	0.00,,"£	4,206.75","US$	9,348.33",,£	(950.51),"US$	9,348.33","£	4,206.75","£	12,747.96","US$	28,328.79"
